user_id,followers_count,following_count,status_count,created_at,favorites_count,verified,active_years,status_follower_ratio,followers_following_ratio
15135715,77468,240,66695,Mon Jun 16 16:24:45 +0000 2008,393,True,12,0.8609361284659472,322.78333333333336
200846651,183161,2321,34352,Sun Oct 10 12:41:54 +0000 2010,42592,True,10,0.1875508432471978,78.91469194312796
1160775618,14159,12834,330906,Fri Feb 08 17:43:52 +0000 2013,4339,False,7,23.37071827106434,1.1032413900576594
340367718,1155,589,87568,Fri Jul 22 15:51:13 +0000 2011,35908,False,9,75.81645021645022,1.9609507640067911
69081746,1272,2344,235075,Wed Aug 26 20:11:43 +0000 2009,65,False,11,184.8073899371069,0.5426621160409556
47884124,6315,764,37969,Wed Jun 17 07:00:24 +0000 2009,4998,False,11,6.012509897070467,8.265706806282722
1042435416257835008,8,6,4922,Wed Sep 19 15:29:05 +0000 2018,0,False,2,615.25,1.3333333333333333
15297709,8236,891,45884,Wed Jul 02 13:07:50 +0000 2008,17537,False,12,5.5711510441962115,9.24354657687991
2166639265,2810,2644,54925,Thu Oct 31 13:33:45 +0000 2013,61161,False,7,19.54626334519573,1.0627836611195158
18440161,1292,4918,28243,Mon Dec 29 02:34:17 +0000 2008,36411,False,12,21.859907120743035,0.2627084180561204
196832041,2049,3842,17830,Thu Sep 30 00:45:39 +0000 2010,563,False,10,8.701805758906783,0.5333159812597605
411446545,13275,10711,35237,Sun Nov 13 12:33:50 +0000 2011,90733,False,9,2.6543879472693033,1.2393800765568108
19655686,21369,22583,57961,Wed Jan 28 15:08:57 +0000 2009,30869,False,11,2.7123871028124853,0.9462427489704645
26439527,1940,1826,573916,Wed Mar 25 05:35:48 +0000 2009,1888,False,11,295.83298969072166,1.0624315443592551
625289966,905,337,17780,Tue Jul 03 05:39:25 +0000 2012,20163,False,8,19.646408839779006,2.685459940652819
992232814912397312,3184,4074,15164,Fri May 04 02:41:52 +0000 2018,2154,False,2,4.7625628140703515,0.7815414825724104
108230149,45,163,1897,Mon Jan 25 07:57:07 +0000 2010,3017,False,10,42.15555555555556,0.27607361963190186
211038663,110,121,8244,Tue Nov 02 03:41:43 +0000 2010,16735,False,10,74.94545454545455,0.9090909090909091
20444033,196,382,7284,Mon Feb 09 16:01:31 +0000 2009,1121,False,11,37.16326530612245,0.5130890052356021
1362237086,1813,1013,26504,Thu Apr 18 15:38:11 +0000 2013,120832,False,7,14.618863761720904,1.7897334649555774
152917502,8255,4677,510582,Mon Jun 07 06:00:29 +0000 2010,22,False,10,61.851241671714114,1.7650203121659183
131571364,1816,1544,400102,Sat Apr 10 17:35:04 +0000 2010,0,False,10,220.3204845814978,1.1761658031088082
2921438129,892,1441,111689,Sun Dec 14 14:26:35 +0000 2014,10,False,6,125.21188340807174,0.6190145732130465
835898041534201856,4851,5099,86719,Sun Feb 26 17:03:18 +0000 2017,480,False,3,17.876520305091734,0.9513630123553638
148863656,6,142,4455,Thu May 27 20:22:27 +0000 2010,292,False,10,742.5,0.04225352112676056
956285532622827527,15932,10,920,Wed Jan 24 22:00:12 +0000 2018,1352,True,2,0.05774541802661311,1593.2
1101343261,252,92,3000,Fri Jan 18 16:01:56 +0000 2013,4,False,7,11.904761904761905,2.739130434782609
2422836344,335,188,16580,Wed Apr 02 00:00:12 +0000 2014,80,False,6,49.492537313432834,1.7819148936170213
823827147672272897,10,59,22184,Tue Jan 24 09:37:52 +0000 2017,0,False,3,2218.4,0.1694915254237288
2655467592,3,8,2201,Fri Jul 18 02:35:47 +0000 2014,0,False,6,733.6666666666666,0.375
164431348,2897,3359,22509,Thu Jul 08 21:36:24 +0000 2010,2169,False,10,7.769761822575077,0.8624590651979755
