user_id,followers_count,following_count,status_count,created_at
74263840,386,768,34944,Mon Sep 14 21:04:31 +0000 2009
862376452490219521,2849,3577,20910,Wed May 10 18:39:03 +0000 2017
804271002679021568,91,490,12827,Thu Dec 01 10:28:44 +0000 2016
2974721313,1413,241,2290,Mon Jan 12 14:21:56 +0000 2015
241110794,5117,3220,934287,Fri Jan 21 13:52:36 +0000 2011
2792641784,537,251,963,Fri Sep 05 21:36:49 +0000 2014
581648203,3100,894,480415,Wed May 16 08:29:53 +0000 2012
241334342,31900,14670,3107861,Sat Jan 22 01:01:14 +0000 2011
834654238722707457,156,835,38512,Thu Feb 23 06:40:52 +0000 2017
2680128186,70,228,2167,Fri Jul 25 18:01:49 +0000 2014
852521130866786304,97,37,7137,Thu Apr 13 13:57:31 +0000 2017
155078285,1389,3304,219450,Sun Jun 13 02:13:26 +0000 2010
751008913416421376,1939,3620,62535,Thu Jul 07 11:04:12 +0000 2016
91482779,755,806,79352,Sat Nov 21 02:33:54 +0000 2009
2153983304,185,245,14076,Fri Oct 25 01:58:29 +0000 2013
52680540,1960,2475,34199,Wed Jul 01 09:36:08 +0000 2009
3086368353,43,36,2289,Wed Mar 11 11:05:35 +0000 2015
19867003,49894,439,7092,Sun Feb 01 17:27:32 +0000 2009
885582279615156228,734,2009,116696,Thu Jul 13 19:30:43 +0000 2017
42615195,6555,756,12606,Tue May 26 12:35:06 +0000 2009
521180509,238,299,11152,Sun Mar 11 09:51:02 +0000 2012
56727214,7395,1893,16011,Tue Jul 14 15:38:24 +0000 2009
65017259,208,1577,38334,Wed Aug 12 12:09:19 +0000 2009
68467369,31675,2195,6055,Mon Aug 24 17:57:16 +0000 2009
1173789066,502,294,57795,Wed Feb 13 03:44:06 +0000 2013
830104567849312256,427,95,395,Fri Feb 10 17:22:06 +0000 2017
138805685,5291,266,407395,Fri Apr 30 17:04:08 +0000 2010
862106511258025984,6,67,179,Wed May 10 00:46:24 +0000 2017
1431540186,8637,0,88379,Wed May 15 21:40:34 +0000 2013
4649941693,2151,1633,19299,Fri Dec 25 15:17:46 +0000 2015
374077438,1077,1122,53333,Thu Sep 15 17:28:45 +0000 2011
10812972,368,2,1560753,Mon Dec 03 15:27:44 +0000 2007
272733527,95,7,76419,Sun Mar 27 02:41:04 +0000 2011
21901715,118008,1059,206113,Wed Feb 25 18:53:36 +0000 2009
32798152,556,1155,30707,Sat Apr 18 05:09:24 +0000 2009
138502066,19567,121,10990,Thu Apr 29 18:39:24 +0000 2010
798903323260751872,2329,2035,380239,Wed Nov 16 14:59:29 +0000 2016
130269596,387,957,40230,Tue Apr 06 20:45:27 +0000 2010
2928183631,1528,102,9557,Sat Dec 13 05:56:35 +0000 2014
4498096704,228,787,80062,Tue Dec 08 15:52:23 +0000 2015
233260891,298,1578,16538,Sun Jan 02 19:31:06 +0000 2011
2280037440,4740,3932,32180,Tue Jan 07 04:50:55 +0000 2014
258528134,95377,853,59825,Sun Feb 27 22:53:54 +0000 2011
999780114656358401,8,107,11657,Thu May 24 22:32:09 +0000 2018
40510796,3567,3714,276754,Sat May 16 18:03:53 +0000 2009
792034314099625985,7,207,758,Fri Oct 28 16:04:30 +0000 2016
945782642,2024,2977,1734,Tue Nov 13 13:21:57 +0000 2012
2292911305,186,796,9236,Wed Jan 15 15:51:02 +0000 2014
38721398,15772,1603,9541,Fri May 08 18:58:26 +0000 2009
26181751,965,1417,77289,Tue Mar 24 05:02:05 +0000 2009
363814323,1252,4995,13094,Sun Aug 28 18:48:51 +0000 2011
731196308837392385,33,161,3758,Fri May 13 18:55:59 +0000 2016
832955838,17217,73,2169,Wed Sep 19 09:39:27 +0000 2012
416735835,152,0,17641,Sun Nov 20 02:39:31 +0000 2011
69098498,1287,98,2477,Wed Aug 26 21:18:05 +0000 2009
115434851,9678,1372,19713,Thu Feb 18 17:03:56 +0000 2010
30313925,12748076,230,28329,Fri Apr 10 21:10:30 +0000 2009
74297967,8919,1269,63018,Mon Sep 14 23:22:00 +0000 2009
9300262,4276470,1526,339121,Mon Oct 08 00:29:38 +0000 2007
954535987,274,114,55987,Sat Nov 17 23:53:33 +0000 2012
182301577,11583,12427,273088,Tue Aug 24 08:44:10 +0000 2010
77233634,8834,9743,131163,Fri Sep 25 15:06:05 +0000 2009
246039254,355,125,1723,Wed Feb 02 00:29:29 +0000 2011
3303589625,1141,1025,11738,Sat May 30 10:45:02 +0000 2015
810424,953204,786,124218,Sun Mar 04 16:58:18 +0000 2007
28313639,2910,3174,112222,Thu Apr 02 10:20:53 +0000 2009
301531007,751,2153,35644,Thu May 19 16:39:21 +0000 2011
798940626087616513,143,450,2604,Wed Nov 16 17:27:43 +0000 2016
550005004,964,882,30715,Tue Apr 10 10:46:49 +0000 2012
21686837,83,641,6554,Mon Feb 23 20:00:56 +0000 2009
264918484,2294,2717,40458,Sat Mar 12 17:38:52 +0000 2011
2174659446,11319,103,5773,Mon Nov 04 19:57:48 +0000 2013
246137925,9093,465,6675,Wed Feb 02 06:08:28 +0000 2011
291709296,3342,4216,6231,Mon May 02 13:58:17 +0000 2011
133363147,1643,3419,24782,Thu Apr 15 15:59:11 +0000 2010
36900257,463,876,80014,Fri May 01 06:47:15 +0000 2009
928829323,4551,4547,32424,Tue Nov 06 02:10:59 +0000 2012
792088362400243713,111,612,9493,Fri Oct 28 19:39:17 +0000 2016
61290586,763,1904,6873,Wed Jul 29 20:41:36 +0000 2009
131032090,172,13,10265,Fri Apr 09 02:19:37 +0000 2010
2178887717,58,536,3530,Wed Nov 13 00:07:29 +0000 2013
179368341,211,392,2912,Tue Aug 17 03:28:46 +0000 2010
763427379154980864,368,472,1909,Wed Aug 10 17:30:45 +0000 2016
289912463,2031,313,18902,Fri Apr 29 12:43:22 +0000 2011
77377993,3446,4283,54657,Sat Sep 26 02:46:40 +0000 2009
729494520933421056,4417,4553,22773,Mon May 09 02:13:41 +0000 2016
806210727170244612,8490,324,4427,Tue Dec 06 18:56:30 +0000 2016
133087339,1547,1762,5627,Thu Apr 15 00:28:29 +0000 2010
47498331,5489,5984,113897,Tue Jun 16 01:01:32 +0000 2009
92318197,2074,3043,28728,Tue Nov 24 17:18:37 +0000 2009
2358121866,904,1831,31375,Sun Feb 23 15:19:54 +0000 2014
42122504,952,658,167871,Sat May 23 23:48:14 +0000 2009
1274704722,3503,4803,1951,Sun Mar 17 11:17:38 +0000 2013
23829718,32170,31983,38596,Wed Mar 11 21:04:35 +0000 2009
1717710512,6908,2496,18233,Sun Sep 01 04:35:39 +0000 2013
27861504,679,20,461226,Tue Mar 31 12:44:12 +0000 2009
15181476,1469,1024,33082,Fri Jun 20 16:23:55 +0000 2008
329565197,3,345,2682,Tue Jul 05 08:47:59 +0000 2011
902120481133916160,2246,2261,16817,Mon Aug 28 10:47:38 +0000 2017
767882826301800452,55,264,31528,Tue Aug 23 00:35:07 +0000 2016
913971546829361152,1812,2805,8599,Sat Sep 30 03:39:32 +0000 2017
10812972,368,2,1560753,Mon Dec 03 15:27:44 +0000 2007
1346848057,54,22,3856,Fri Apr 12 13:29:10 +0000 2013
828040974605570048,48,142,4769,Sun Feb 05 00:42:07 +0000 2017
8839632,1010993,479,165837,Wed Sep 12 19:19:22 +0000 2007
293584769,217,861,5041,Thu May 05 16:14:15 +0000 2011
867572702,3080,2757,8411,Mon Oct 08 07:24:30 +0000 2012
2160589173,3370,2394,249614,Wed Oct 30 17:29:17 +0000 2013
203773373,990,966,36037,Sun Oct 17 03:03:46 +0000 2010
49236650,381,87,1012,Sun Jun 21 04:55:07 +0000 2009
43685380,646,1601,142596,Sun May 31 13:10:01 +0000 2009
26772570,540,1062,39714,Thu Mar 26 15:23:31 +0000 2009
2290191210,128,476,3801,Mon Jan 13 20:50:04 +0000 2014
167642369,1594,23,300361,Sat Jul 17 03:23:32 +0000 2010
134489809,149,132,448,Sun Apr 18 15:27:09 +0000 2010
20545040,36878,691,12641,Tue Feb 10 20:55:55 +0000 2009
630825702,1475,778,109022,Mon Jul 09 03:27:51 +0000 2012
851692495633137664,15931,7175,7750,Tue Apr 11 07:04:49 +0000 2017
1001192245,4012,1111,257151,Mon Dec 10 07:55:31 +0000 2012
16041234,217439,3950,250448,Fri Aug 29 12:29:21 +0000 2008
27124758,32188,34426,254103,Fri Mar 27 23:19:38 +0000 2009
17919393,104095,1984,134796,Sat Dec 06 08:56:45 +0000 2008
731924576,3957,4997,59421,Thu Aug 02 02:00:32 +0000 2012
1630883646,467,1616,5061,Mon Jul 29 17:58:26 +0000 2013
496173212,125,1428,8935,Sat Feb 18 17:50:08 +0000 2012
104865001,12522,13631,300409,Thu Jan 14 16:54:46 +0000 2010
17148481,129,466,2546,Tue Nov 04 04:06:33 +0000 2008
4870319717,219,222,5839,Mon Feb 01 20:04:18 +0000 2016
4221857565,10762,10746,75403,Wed Nov 18 23:29:12 +0000 2015
2316016705,96,327,21887,Tue Jan 28 20:05:49 +0000 2014
742705367101112321,1098,799,10747,Tue Jun 14 13:08:53 +0000 2016
3111699243,360,64,74454,Tue Mar 24 21:43:05 +0000 2015
16445626,29465,4589,30609,Thu Sep 25 02:51:48 +0000 2008
72768032,29,143,37225,Wed Sep 09 04:52:29 +0000 2009
767678970,3149,142,15539,Sun Aug 19 14:47:18 +0000 2012
379688629,2,14,217,Sun Sep 25 11:40:08 +0000 2011
386772325,156,187,11103,Fri Oct 07 21:38:50 +0000 2011
1941070926,200,1634,2809,Sun Oct 06 14:20:12 +0000 2013
2559498084,97,261,302,Tue Jun 10 18:15:34 +0000 2014
2202439596,239,883,2568,Tue Nov 19 03:54:24 +0000 2013
41282191,1901,1703,457656,Wed May 20 03:01:53 +0000 2009
806564145852125184,1055,331,54407,Wed Dec 07 18:20:52 +0000 2016
786002742036795392,141,302,4383,Wed Oct 12 00:37:11 +0000 2016
15454580,4368,1867,6323,Wed Jul 16 14:11:43 +0000 2008
18086392,234,84,258,Fri Dec 12 21:26:12 +0000 2008
35469083,3271,194,9828,Sun Apr 26 13:58:22 +0000 2009
824645127356485632,1778,3464,453708,Thu Jan 26 15:48:14 +0000 2017
17464750,4981,128,10604,Tue Nov 18 14:34:43 +0000 2008
2940000435,1507,5004,6543,Wed Dec 24 21:14:52 +0000 2014
233879609,99,90,815,Tue Jan 04 09:53:17 +0000 2011
906232083324043269,1078,1348,59971,Fri Sep 08 19:05:40 +0000 2017
2226424885,310,35,25522,Mon Dec 02 09:58:45 +0000 2013
351954247,1192,1553,31465,Tue Aug 09 23:22:45 +0000 2011
27508334,679,12,32031,Sun Mar 29 21:25:24 +0000 2009
214954605,12,146,27182,Fri Nov 12 16:56:50 +0000 2010
29501977,10880,20,18971,Tue Apr 07 17:57:51 +0000 2009
958397718707228672,94,283,2113,Tue Jan 30 17:53:17 +0000 2018
15078634,3392,2084,13607,Tue Jun 10 22:25:10 +0000 2008
2607648876,9888,362,71780,Sun Jul 06 15:17:47 +0000 2014
100248020,28984,6471,11019,Tue Dec 29 15:20:52 +0000 2009
2761592377,43463,35285,321987,Sun Aug 24 05:58:53 +0000 2014
127984917,32017,8729,10928,Tue Mar 30 19:52:32 +0000 2010
2491795243,138,274,9554,Mon May 12 18:06:33 +0000 2014
916014865,497,4315,7565,Wed Oct 31 02:54:32 +0000 2012
92435597,440,295,14857,Wed Nov 25 03:15:54 +0000 2009
42666715,4687,762,91040,Tue May 26 17:03:41 +0000 2009
18533090,240,194,745,Thu Jan 01 18:53:09 +0000 2009
255307986,235,0,82279,Mon Feb 21 02:55:47 +0000 2011
2732549355,100,214,960,Sun Aug 03 16:52:35 +0000 2014
237955865,543,804,2547,Fri Jan 14 01:18:21 +0000 2011
196145571,1167,1619,1527,Tue Sep 28 13:00:14 +0000 2010
799728001541926912,11,37,11163,Fri Nov 18 21:36:28 +0000 2016
347392436,612,311,30189,Tue Aug 02 18:43:04 +0000 2011
183876837,12209,6591,163570,Sat Aug 28 03:09:16 +0000 2010
233375858,446,774,65403,Mon Jan 03 02:22:38 +0000 2011
48037533,74835,1244,36664,Wed Jun 17 17:23:11 +0000 2009
807678582,1407,1506,15236,Thu Sep 06 22:03:07 +0000 2012
869634119885611008,164,726,7778,Tue May 30 19:18:25 +0000 2017
38196575,384,1627,1255,Wed May 06 15:09:25 +0000 2009
777904382444761089,454,243,190,Mon Sep 19 16:17:12 +0000 2016
37068545,129,436,9770,Fri May 01 22:59:04 +0000 2009
133404204,119402,5313,64017,Thu Apr 15 18:01:06 +0000 2010
231082310,276,366,11900,Mon Dec 27 15:03:47 +0000 2010
15598278,1498,466,31610,Fri Jul 25 14:19:31 +0000 2008
92079350,105031,484,51915,Mon Nov 23 18:21:54 +0000 2009
434761948,273,538,3841,Mon Dec 12 08:36:15 +0000 2011
727420016,145,265,3723,Tue Jul 31 02:59:05 +0000 2012
139859851,821,818,34050,Mon May 03 22:12:34 +0000 2010
899097883,658,103,42355,Tue Oct 23 03:34:17 +0000 2012
428988033,1992,4078,76215,Mon Dec 05 12:31:07 +0000 2011
4781644783,327,734,13705,Tue Jan 19 05:48:26 +0000 2016
868902440858525696,1400,4990,15425,Sun May 28 18:51:00 +0000 2017
820310696814669824,266,1154,8577,Sat Jan 14 16:44:45 +0000 2017
3218953649,299,311,4104,Tue Apr 28 21:36:12 +0000 2015
979837561634881536,391,651,13368,Fri Mar 30 21:47:34 +0000 2018
36907765,264,0,36706,Fri May 01 08:11:24 +0000 2009
25349404,3995,623,8148,Thu Mar 19 17:57:01 +0000 2009
912650518731923457,8051,6301,3330,Tue Sep 26 12:10:14 +0000 2017
27969916,1152,551,109394,Tue Mar 31 21:40:12 +0000 2009
591637643,380,337,307118,Sun May 27 08:27:40 +0000 2012
1606528160,2669,5000,63877,Fri Jul 19 18:39:12 +0000 2013
3734220255,3738,4094,93858,Tue Sep 22 02:18:37 +0000 2015
181601243,1369,1628,43870,Sun Aug 22 16:20:14 +0000 2010
837758690,772,251,11458,Fri Sep 21 13:08:24 +0000 2012
133370239,695,944,1658,Thu Apr 15 16:18:11 +0000 2010
34032768,1603,2029,18145,Tue Apr 21 20:38:27 +0000 2009
756682591994916864,1814,3011,133426,Sat Jul 23 02:49:23 +0000 2016
1057221161363353600,307,625,11997,Tue Oct 30 10:42:21 +0000 2018
179206927,3631,4041,9254,Mon Aug 16 19:30:52 +0000 2010
578365081,221,273,171145,Sat May 12 20:14:24 +0000 2012
3022816340,230,37,101936,Mon Feb 16 17:52:09 +0000 2015
2973886913,1761,796,32271,Mon Jan 12 00:20:04 +0000 2015
2832678377,47,104,1402,Wed Oct 15 20:32:58 +0000 2014
768070610,857,1276,221752,Sun Aug 19 19:10:44 +0000 2012
32832446,797,241,50623,Sat Apr 18 08:24:06 +0000 2009
821951067738886144,28,71,52932,Thu Jan 19 05:23:00 +0000 2017
40506512,138,90,13574,Sat May 16 17:41:33 +0000 2009
200764302,17256,727,19869,Sun Oct 10 05:22:07 +0000 2010
4141511834,1818,1927,31263,Fri Nov 06 02:47:02 +0000 2015
1469762852,1184,571,1386,Thu May 30 13:37:38 +0000 2013
756903193901162496,13762,1836,374362,Sat Jul 23 17:25:59 +0000 2016
4410691,537,378,20416,Thu Apr 12 21:15:39 +0000 2007
810709142,53552,3925,67909,Sat Sep 08 11:09:09 +0000 2012
898442239,1052,4930,661052,Mon Oct 22 21:15:33 +0000 2012
762154052,1579,2163,14103,Thu Aug 16 19:14:58 +0000 2012
419934060,266,949,30222,Thu Nov 24 00:04:34 +0000 2011
77869264,534,823,31766,Sun Sep 27 23:55:59 +0000 2009
824837564360187906,6932,6927,12662,Fri Jan 27 04:32:54 +0000 2017
2189056412,1397,1239,73595,Mon Nov 11 22:05:50 +0000 2013
460127347,206,67,51470,Tue Jan 10 12:21:15 +0000 2012
18441350,6864,7545,114250,Mon Dec 29 03:32:52 +0000 2008
90408018,47604,42424,317580,Mon Nov 16 14:54:23 +0000 2009
538296603,2230,2949,19774,Tue Mar 27 14:39:08 +0000 2012
845868092802527233,140,182,2829,Sun Mar 26 05:20:43 +0000 2017
192619926,411,289,5143,Sun Sep 19 17:46:31 +0000 2010
797600039271038976,2200,2494,10663,Sun Nov 13 00:40:42 +0000 2016
3144302421,2786,52,4877,Tue Apr 07 15:51:44 +0000 2015
182301577,11583,12427,273088,Tue Aug 24 08:44:10 +0000 2010
144927584,1808,3986,16151,Mon May 17 17:42:34 +0000 2010
35112436,3328,3594,102114,Sat Apr 25 02:03:28 +0000 2009
41282191,1901,1703,457656,Wed May 20 03:01:53 +0000 2009
1325031264,2756,287,15272,Wed Apr 03 17:10:55 +0000 2013
108312989,1257,1249,106320,Mon Jan 25 14:58:11 +0000 2010
816644577046233088,1413,2529,7942,Wed Jan 04 13:56:54 +0000 2017
69957670,360,0,99088,Sat Aug 29 20:41:47 +0000 2009
569421631,42,0,12909,Wed May 02 20:57:44 +0000 2012
836333732,37,238,664,Thu Sep 20 20:48:41 +0000 2012
18915795,36535,277,7579,Mon Jan 12 21:14:51 +0000 2009
2225738999,20,46,563,Sat Dec 14 19:02:06 +0000 2013
989977969,946,832,20849,Wed Dec 05 01:50:52 +0000 2012
133013467,2861,3144,40924,Wed Apr 14 19:54:44 +0000 2010
3434099098,33,14,651,Fri Aug 21 10:48:42 +0000 2015
264970646,88,923,324,Sat Mar 12 19:39:11 +0000 2011
762284686349574144,30781,26131,221580,Sun Aug 07 13:50:06 +0000 2016
911731544200445952,465,929,38069,Sat Sep 23 23:18:34 +0000 2017
22176387,35585,34432,30515,Fri Feb 27 19:17:04 +0000 2009
224063693,182,691,3936,Wed Dec 08 02:00:37 +0000 2010
936011941302042624,411,325,20115,Wed Nov 29 23:20:11 +0000 2017
2273723534,319,904,81152,Fri Jan 03 00:14:05 +0000 2014
2728145463,497,841,14857,Tue Jul 29 13:39:11 +0000 2014
972243495153995777,112,276,10752,Fri Mar 09 22:51:27 +0000 2018
818475238967099392,1939,3610,143336,Mon Jan 09 15:11:18 +0000 2017
914193758215970817,2715,2360,92994,Sat Sep 30 18:22:31 +0000 2017
875239029343531008,937,1068,3049,Thu Jun 15 06:30:20 +0000 2017
1796847824,318,209,1305,Sun Sep 08 01:53:45 +0000 2013
927720623140458497,5871,6228,81771,Tue Nov 07 02:13:27 +0000 2017
3492855441,6535,5598,153959,Sun Aug 30 16:46:57 +0000 2015
987660337,1478,4988,37281,Mon Dec 03 23:41:58 +0000 2012
2851330139,22,74,3783,Thu Oct 30 13:19:30 +0000 2014
1625913468,105,431,701,Sat Jul 27 17:28:34 +0000 2013
18096871,6337,1863,114267,Sat Dec 13 10:49:12 +0000 2008
633538390,3197,1072,1038,Thu Jul 12 07:08:08 +0000 2012
399045509,3322,4122,458782,Wed Oct 26 22:27:48 +0000 2011
49605880,1907,3964,5190,Mon Jun 22 11:49:23 +0000 2009
913164470670823425,2286,179,611,Wed Sep 27 22:12:30 +0000 2017
430104689,747,1043,1803,Tue Dec 06 19:30:00 +0000 2011
14818676,1383,3205,126431,Sun May 18 07:02:40 +0000 2008
938665402413891584,1241,4665,6497,Thu Dec 07 07:04:06 +0000 2017
399141796,1256,1705,9969,Thu Oct 27 01:52:00 +0000 2011
721181777,1392,2551,23874,Fri Oct 18 18:51:07 +0000 2013
40510796,3567,3714,276754,Sat May 16 18:03:53 +0000 2009
846769437160091648,9,61,12607,Tue Mar 28 17:02:21 +0000 2017
902928789801320450,0,63,460,Wed Aug 30 16:19:33 +0000 2017
253574654,32,133,1863,Thu Feb 17 14:38:57 +0000 2011
266134823,1113,3290,6224,Mon Mar 14 18:35:11 +0000 2011
226967355,3,6,3310,Wed Dec 15 15:17:01 +0000 2010
1013454451489812483,5468,5705,279990,Sun Jul 01 16:09:05 +0000 2018
113508821,61,126,4913,Fri Feb 12 01:11:36 +0000 2010
373033271,8336,8223,288585,Tue Sep 13 21:36:35 +0000 2011
954298459,86,152,5822,Sat Nov 17 20:43:26 +0000 2012
326218704,887,1074,26773,Wed Jun 29 15:34:25 +0000 2011
2861829177,4216,4214,16509,Wed Nov 05 03:36:11 +0000 2014
280697431,11501,504,20469,Mon Apr 11 21:33:37 +0000 2011
2291490420,54,164,131,Tue Jan 14 18:02:32 +0000 2014
2783180225,4802,0,260501,Thu Sep 25 00:17:24 +0000 2014
528996461,314,677,59665,Mon Mar 19 01:20:54 +0000 2012
28744487,683,1456,38703,Sat Apr 04 05:05:24 +0000 2009
335979248,3948,4939,20597,Fri Jul 15 15:14:16 +0000 2011
426203653,1180,340,32403,Thu Dec 01 23:37:18 +0000 2011
1851322364,4803,5194,204064,Tue Sep 10 12:11:11 +0000 2013
38925520,446,173,7403,Sat May 09 20:51:43 +0000 2009
17446167,480,1978,89475,Mon Nov 17 17:48:04 +0000 2008
69138798,966,348,7208,Wed Aug 26 23:56:16 +0000 2009
26548841,49645,121,8815,Wed Mar 25 17:53:34 +0000 2009
799648161103052801,2642,1543,84393,Fri Nov 18 16:19:13 +0000 2016
984949383748714496,1686,2069,22231,Sat Apr 14 00:20:07 +0000 2018
125564968,2357,1410,24721,Tue Mar 23 05:32:57 +0000 2010
68905627,1318,1805,22636,Wed Aug 26 05:18:46 +0000 2009
16039421,9319,1439,8528,Fri Aug 29 08:03:30 +0000 2008
866460601,328,56,473,Sun Oct 07 14:58:48 +0000 2012
15762560,21578,9985,12825,Thu Aug 07 12:22:54 +0000 2008
5781852,737,711,40964,Sat May 05 04:18:33 +0000 2007
869607940793266176,4,13,564,Tue May 30 17:34:24 +0000 2017
798940626087616513,143,450,2604,Wed Nov 16 17:27:43 +0000 2016
2312135539,60,19,52245,Sun Jan 26 16:41:07 +0000 2014
103480000,1878,1503,4371,Sun Jan 10 04:38:55 +0000 2010
49532208,148681,63206,252539,Mon Jun 22 04:09:36 +0000 2009
32309477,25,2007,25994,Fri Apr 17 04:39:21 +0000 2009
50058950,3920,502,10312,Tue Jun 23 18:35:40 +0000 2009
18934605,229,462,7614,Tue Jan 13 10:24:55 +0000 2009
4857996935,710,459,5930,Thu Jan 28 18:00:44 +0000 2016
955121276133130240,8,170,181,Sun Jan 21 16:53:52 +0000 2018
766679101004509184,20,73,13009,Fri Aug 19 16:51:56 +0000 2016
170941526,587,978,8225,Mon Jul 26 04:46:21 +0000 2010
1058803632240418816,23,442,2188,Sat Nov 03 19:30:32 +0000 2018
911716127365042177,11205,363,7858,Sat Sep 23 22:17:18 +0000 2017
745012557895864320,572,484,2611,Mon Jun 20 21:56:50 +0000 2016
123661454,241,381,15390,Tue Mar 16 20:48:15 +0000 2010
2446418336,1515,5000,169553,Wed Apr 16 02:42:24 +0000 2014
1016437303,294,1010,1004,Mon Dec 17 01:20:48 +0000 2012
4556491,656,1218,35302,Sat Apr 14 00:57:00 +0000 2007
967064304020111361,76,281,17344,Fri Feb 23 15:51:12 +0000 2018
52989817,7714,7782,464659,Thu Jul 02 06:16:11 +0000 2009
14308404,3028,2641,14171,Sat Apr 05 04:13:33 +0000 2008
63610971,3922,142,25657,Fri Aug 07 02:13:38 +0000 2009
15411535,3752,4987,38969,Sun Jul 13 03:56:22 +0000 2008
301357819,88,16,9972,Thu May 19 10:12:25 +0000 2011
2379357744,26,53,1281,Sat Mar 08 21:57:15 +0000 2014
39469575,20141,1703,179838,Tue May 12 09:56:28 +0000 2009
2353998198,1148,488,27047,Fri Feb 21 01:02:44 +0000 2014
215506225,1922,2607,83773,Sun Nov 14 03:50:48 +0000 2010
3229897043,3,25,1156,Sun May 03 05:53:54 +0000 2015
49424542,19782,21544,178366,Sun Jun 21 20:53:58 +0000 2009
58264531,67189,66235,151810,Sun Jul 19 18:52:16 +0000 2009
2991872228,1,24,325,Wed Jan 21 20:17:01 +0000 2015
2266094832,664,149,40935,Sat Dec 28 16:00:16 +0000 2013
4407182054,83,178,9994,Mon Nov 30 07:00:43 +0000 2015
331856754,62,8,25981,Fri Jul 08 20:40:28 +0000 2011
928144421849198593,6068,6362,74964,Wed Nov 08 06:17:29 +0000 2017
116281334,412,983,3518,Sun Feb 21 21:51:13 +0000 2010
748594697925500928,914,4895,1746,Thu Jun 30 19:10:59 +0000 2016
2178785683,219,54,75025,Wed Nov 06 20:53:46 +0000 2013
1052490564,2293,2289,50259,Tue Jan 01 12:34:54 +0000 2013
224704470,14386,12080,13485,Thu Dec 09 17:21:07 +0000 2010
3119788923,86,159,424,Thu Mar 26 21:33:37 +0000 2015
110959062,327,120,1260,Wed Feb 03 10:21:31 +0000 2010
216388533,662,1832,122612,Tue Nov 16 15:52:35 +0000 2010
21920359,1682,975,18886,Wed Feb 25 21:18:28 +0000 2009
1459757660,11739,6247,67649,Sun May 26 14:14:51 +0000 2013
1005635958652403717,118,104,61920,Sun Jun 10 02:21:11 +0000 2018
3376655241,599,1157,166618,Wed Jul 15 01:15:50 +0000 2015
700364744,78,694,36143,Tue Jul 17 04:35:09 +0000 2012
60396190,566,827,14924,Sun Jul 26 21:03:48 +0000 2009
317850917,122,479,735,Wed Jun 15 15:38:45 +0000 2011
37597963,11291,1348,174396,Mon May 04 04:53:55 +0000 2009
726308557776408576,146,569,6460,Sat Apr 30 07:13:49 +0000 2016
399157243,265,287,12608,Thu Oct 27 02:27:02 +0000 2011
54277494,1700,1695,27643,Mon Jul 06 17:49:38 +0000 2009
220117752,721,971,20304,Fri Nov 26 20:52:13 +0000 2010
953316065341313024,665,818,4875,Tue Jan 16 17:20:36 +0000 2018
825701993247342594,20296,22266,34492,Sun Jan 29 13:47:50 +0000 2017
774941351658065920,350,456,1794,Sun Sep 11 12:03:10 +0000 2016
984949383748714496,1686,2069,22231,Sat Apr 14 00:20:07 +0000 2018
22804678,6,14,1024,Wed Mar 04 17:37:00 +0000 2009
770784980028973056,3316,4296,28806,Wed Aug 31 00:47:14 +0000 2016
186790750,86,343,6450,Sat Sep 04 12:08:57 +0000 2010
3493563087,19044,18308,76140,Sun Aug 30 18:21:48 +0000 2015
21117305,9333,2025,522025,Tue Feb 17 18:57:35 +0000 2009
112597035,7538,3751,7413,Tue Feb 09 02:22:03 +0000 2010
117190186,1026,1280,1769,Wed Feb 24 20:45:38 +0000 2010
824645127356485632,1778,3464,453708,Thu Jan 26 15:48:14 +0000 2017
85245859,1205,107,60860,Mon Oct 26 05:28:09 +0000 2009
15643271,639,2501,16656,Tue Jul 29 07:01:54 +0000 2008
1579254788,73,201,2167,Tue Jul 09 02:56:38 +0000 2013
1068048260932214784,0,32,4,Thu Nov 29 07:45:23 +0000 2018
257581957,137197,98633,97468,Fri Feb 25 18:52:23 +0000 2011
22718922,5477,5871,118109,Wed Mar 04 02:15:09 +0000 2009
16669512,939,2051,9430,Thu Oct 09 17:22:54 +0000 2008
100043520,398,24,41650,Mon Dec 28 20:47:25 +0000 2009
145497573,2989,4997,56501,Wed May 19 03:34:59 +0000 2010
1012196227662770176,218,429,6727,Thu Jun 28 04:49:21 +0000 2018
542965880,620,2337,24188,Mon Apr 02 00:23:26 +0000 2012
946239341348651008,181,349,1812,Thu Dec 28 04:40:14 +0000 2017
796864224932855808,1921,5003,156883,Thu Nov 10 23:56:51 +0000 2016
9549942,28796,1024,7486,Fri Oct 19 20:26:42 +0000 2007
168828968,122,98,9363,Tue Jul 20 22:14:23 +0000 2010
79810825,571,1285,23358,Sun Oct 04 19:33:10 +0000 2009
1008729175899942912,8,73,2191,Mon Jun 18 15:12:31 +0000 2018
505122066,318,242,25406,Sun Feb 26 23:23:39 +0000 2012
16490790,75513,1363,158343,Sat Sep 27 20:36:15 +0000 2008
21853516,1231,2847,12325,Wed Feb 25 10:35:34 +0000 2009
964535133356412928,184,184,935,Fri Feb 16 16:21:10 +0000 2018
48911454,363,1178,8931,Sat Jun 20 03:09:44 +0000 2009
3118751503,759,5006,12314,Mon Mar 30 22:06:41 +0000 2015
931804013149831169,3,107,2105,Sat Nov 18 08:39:23 +0000 2017
