Node,Degree Centrality,Page Rank,Betweeness Centrality,Closeness Centrality
96021946,1,0.474726498,0.474726498,0.1603019538
96026535,1,0.4962191574,0.4962191574,0.1858908342
96031022,1,0.5228593107,0.5228593107,0.1551917989
96055024,1,0.4861308158,0.4861308158,0.1820874289
96060514,1,0.5062228205,0.5062228205,0.1763445978
96078842,1,0.5061432246,0.5061432246,0.1404192931
96140805,1,0.5081833792,0.5081833792,0.1858908342
96149403,1,0.5356745781,0.5356745781,0.5058823529
96161390,1,0.5170105531,0.5170105531,0.3351206434
96176158,1,0.5081833792,0.5081833792,0.1858908342
96250528,1,0.5266969304,0.5266969304,0.1238280357
96298370,1,0.5195827263,0.5195827263,0.1499201363
96377606,1,0.5214974214,0.5214974214,0.1225582367
96385482,1,0.4962191574,0.4962191574,0.1858908342
96389165,1,0.4938108903,0.4938108903,0.1522086964
96397375,1,0.5356745781,0.5356745781,0.5058823529
96476726,1,0.4860489397,0.4860489397,0.1645627323
96518574,1,0.5350047439,0.5350047439,0.5054945055
96548158,1,0.5296534116,0.5296534116,0.1186639246
96564060,1,0.4962013989,0.4962013989,0.1837557754
96627404,1,0.5215179336,0.5215179336,0.1631250869
96645634,1,0.5249552105,0.5249552105,0.1426183675
96658841,1,0.5207973285,0.5207973285,0.1562146328
96755695,1,0.5274377513,0.5274377513,0.5011547344
96766004,1,0.5258584431,0.5258584431,0.1492083342
96813429,1,0.5290231226,0.5290231226,0.5020576132
96816321,1,0.5293445036,0.5293445036,0.1132991051
96838049,1,0.4954399808,0.4954399808,0.1630344157
96838066,1,0.5420424259,0.5420424259,0.1355783676
96863903,1,0.4920629094,0.4920629094,0.1812015753
96886316,1,0.5249552105,0.5249552105,0.1426183675
96894306,2,0.8175987884,0.8175987884,0.2007099478
96912916,1,0.5287236201,0.5287236201,0.5018867925
96930142,1,0.5189788109,0.5189788109,0.1528764089
96956524,1,0.5267057058,0.5267057058,0.1166155885
96972239,1,0.5172091209,0.5172091209,0.1594848094
97002204,1,0.5240757596,0.5240757596,0.1370565788
97049400,1,0.5268314521,0.5268314521,0.1311528859
97078445,1,0.5108614718,0.5108614718,0.1538318656
97149321,1,0.523109861,0.523109861,0.1434437086
97232788,1,0.5267850273,0.5267850273,0.1363979849
97269149,1,0.4991343035,0.4991343035,0.1825028518
97317728,1,0.5267850273,0.5267850273,0.1363979849
97358836,1,0.5214974214,0.5214974214,0.1225582367
97383592,1,0.4787008775,0.4787008775,0.1641751015
97396579,1,0.5218693478,0.5218693478,0.1227291747
97477339,1,0.4962013989,0.4962013989,0.1837557754
97483082,1,0.4968701464,0.4968701464,0.1554385268
97503741,1,0.5228593107,0.5228593107,0.1551917989
97539688,1,0.5046257541,0.5046257541,0.160733857
97541565,1,0.5172913539,0.5172913539,0.339673913
97563838,1,0.5240757596,0.5240757596,0.1370565788
97573353,1,0.5266969304,0.5266969304,0.1238280357
97765988,1,0.513568361,0.513568361,0.1461295747
97782206,1,0.4991343035,0.4991343035,0.1825028518
97785957,1,0.5220016244,0.5220016244,0.1508421188
97861517,1,0.5215179336,0.5215179336,0.1631250869
97895030,1,0.4861308158,0.4861308158,0.1820874289
97918756,1,0.526025145,0.526025145,0.1448844341
97933019,1,0.4777606374,0.4777606374,0.1878753103
97943346,1,0.511537912,0.511537912,0.1698885028
97951292,1,0.5252894819,0.5252894819,0.1271012007
97963768,1,0.5228593107,0.5228593107,0.1551917989
97972347,1,0.5293445036,0.5293445036,0.1132991051
98042404,1,0.4929332259,0.4929332259,0.148914791
98074462,1,0.5062228205,0.5062228205,0.1763445978
98090383,1,0.5327643187,0.5327643187,0.5042016807
98114643,1,0.5258569726,0.5258569726,0.1406718357
98125899,1,0.4836420282,0.4836420282,0.1580063746
98150731,1,0.4842930249,0.4842930249,0.1522811344
98201767,1,0.5216159708,0.5216159708,0.1567957056
98204276,1,0.5007791928,0.5007791928,0.1506000899
98234594,1,0.5031010867,0.5031010867,0.145884279
98251222,1,0.5189788109,0.5189788109,0.1528764089
98256642,1,0.5290231226,0.5290231226,0.5020576132
98262333,1,0.5007791928,0.5007791928,0.1506000899
98326125,1,0.5200812379,0.5200812379,0.1583119687
98394854,1,0.526025145,0.526025145,0.1448844341
98470340,1,0.5172091209,0.5172091209,0.1594848094
98505675,1,0.5172091209,0.5172091209,0.1594848094
98518948,2,0.8359440127,0.8359440127,0.1968595319
98544363,1,0.5258569726,0.5258569726,0.1406718357
98621885,1,0.485515808,0.485515808,0.1617086281
98625651,1,0.5126632098,0.5126632098,0.1450635729
98627870,1,0.5172091209,0.5172091209,0.1594848094
98722412,1,0.5085509347,0.5085509347,0.1360211002
98725115,1,0.5249552105,0.5249552105,0.1426183675
98745454,1,0.5287236201,0.5287236201,0.5018867925
98752872,1,0.4899176082,0.4899176082,0.1614045949
98816845,1,0.5291143927,0.5291143927,0.5021097046
98869258,1,0.511537912,0.511537912,0.1698885028
98928298,1,0.5271354822,0.5271354822,0.08500887585
98976602,1,0.5195827263,0.5195827263,0.1499201363
98998298,1,0.5238685491,0.5238685491,0.1474456988
99049698,1,0.5267504246,0.5267504246,0.1276127114
99115027,1,0.4962191574,0.4962191574,0.1858908342
99184525,1,0.5268314521,0.5268314521,0.1311528859
99188590,1,0.5172091209,0.5172091209,0.1594848094
99328611,1,0.5231491148,0.5231491148,0.1425923675
99362533,1,0.5332901211,0.5332901211,0.5045045045
99407203,1,0.4920629094,0.4920629094,0.1812015753
99464319,1,0.4920629094,0.4920629094,0.1812015753
99512286,1,0.5274377513,0.5274377513,0.5011547344
99532356,1,0.4962191574,0.4962191574,0.1858908342
99590184,1,0.5252894819,0.5252894819,0.1271012007
99708447,1,0.5267057058,0.5267057058,0.1166155885
99745842,1,0.5231491148,0.5231491148,0.1425923675
99759901,1,0.526025145,0.526025145,0.1448844341
99812589,1,0.5238685491,0.5238685491,0.1474456988
99819541,1,0.5205445002,0.5205445002,0.1492462951
99823780,1,0.5193653208,0.5193653208,0.1465097403
99829734,1,0.5240757596,0.5240757596,0.1370565788
99873911,1,0.5006511329,0.5006511329,0.1398196516
99875302,1,0.5220016244,0.5220016244,0.1508421188
99880916,1,0.5249552105,0.5249552105,0.1426183675
99898109,1,0.5258584431,0.5258584431,0.1492083342
99906585,1,0.5249552105,0.5249552105,0.1426183675
99971944,1,0.5228593107,0.5228593107,0.1551917989
100031883,1,0.4968701464,0.4968701464,0.1554385268
100043288,1,0.5200812379,0.5200812379,0.1583119687
100065631,1,0.4991343035,0.4991343035,0.1825028518
100085700,1,0.5238685491,0.5238685491,0.1474456988
100142075,1,0.4978382703,0.4978382703,0.1514294319
100277835,1,0.4826710037,0.4826710037,0.1729012133
100284476,1,0.5271354822,0.5271354822,0.08500887585
100482193,1,0.5258584431,0.5258584431,0.1492083342
100493922,1,0.4962013989,0.4962013989,0.1837557754
100562958,1,0.5215179336,0.5215179336,0.1631250869
100584415,1,0.5266969304,0.5266969304,0.1238280357
100594799,3,1.160938863,1.160938863,0.1747164379
100602197,1,0.5258569726,0.5258569726,0.1406718357
100633856,1,0.5267057058,0.5267057058,0.1166155885
100640052,1,0.5220016244,0.5220016244,0.1508421188
100683925,1,0.5228593107,0.5228593107,0.1551917989
100787702,1,0.5274377513,0.5274377513,0.5011547344
100806575,1,0.4899176082,0.4899176082,0.1614045949
100808941,1,0.4920629094,0.4920629094,0.1812015753
100832012,1,0.5144102958,0.5144102958,0.1469685582
100838706,1,0.5046257541,0.5046257541,0.160733857
100842326,1,0.5267504246,0.5267504246,0.1276127114
100861498,1,0.5073915127,0.5073915127,0.172089669
100880543,2,0.8491615486,0.8491615486,0.18881766
100891481,1,0.5136826494,0.5136826494,0.1482312066
100925545,1,0.5252894819,0.5252894819,0.1271012007
101022303,1,0.4842930249,0.4842930249,0.1522811344
101026075,1,0.5271354822,0.5271354822,0.08500887585
101133556,1,0.4954399808,0.4954399808,0.1630344157
101221067,1,0.5171773727,0.5171773727,0.1571176681
101331523,1,0.5271354822,0.5271354822,0.08500887585
101373745,1,0.5235804116,0.5235804116,0.1572826597
101378292,1,0.4777606374,0.4777606374,0.1878753103
101386226,1,0.4777606374,0.4777606374,0.1878753103
101389478,1,0.5062228205,0.5062228205,0.1763445978
101395252,1,0.4861308158,0.4861308158,0.1820874289
101494847,1,0.5267850273,0.5267850273,0.1363979849
101531153,1,0.5283527126,0.5283527126,0.1126896971
101535939,1,0.523109861,0.523109861,0.1434437086
101551215,1,0.471379631,0.471379631,0.1843814663
101582863,1,0.5290231226,0.5290231226,0.5020576132
101599264,1,0.511537912,0.511537912,0.1698885028
101616207,1,0.4817374452,0.4817374452,0.1670582372
101827933,1,0.5007791928,0.5007791928,0.1506000899
101837500,1,0.5218693478,0.5218693478,0.1227291747
101907997,1,0.4855054463,0.4855054463,0.1450575944
102103816,1,0.4991343035,0.4991343035,0.1825028518
102114168,1,0.5258569726,0.5258569726,0.1406718357
102120781,1,0.5309937204,0.5309937204,0.5031847134
102148991,1,0.5216159708,0.5216159708,0.1567957056
102168505,1,0.5267504246,0.5267504246,0.1276127114
102270669,1,0.4920629094,0.4920629094,0.1812015753
102398751,1,0.4842930249,0.4842930249,0.1522811344
102450273,1,0.4920629094,0.4920629094,0.1812015753
102550317,1,0.51861028,0.51861028,0.1555724988
102672857,1,0.5291143927,0.5291143927,0.5021097046
102800282,1,0.508224502,0.508224502,0.1499584603
102827582,1,0.5296534116,0.5296534116,0.1186639246
102864162,1,0.5195827263,0.5195827263,0.1499201363
102909501,1,0.4861308158,0.4861308158,0.1820874289
102927882,1,0.5157832797,0.5157832797,0.1650140647
102961213,1,0.526025145,0.526025145,0.1448844341
103005437,1,0.4962013989,0.4962013989,0.1837557754
103012502,1,0.5271354822,0.5271354822,0.08500887585
103030562,1,0.5046257541,0.5046257541,0.160733857
103051012,1,0.5238685491,0.5238685491,0.1474456988
103077936,1,0.4991343035,0.4991343035,0.1825028518
103088939,1,0.511537912,0.511537912,0.1698885028
103097547,1,0.5240757596,0.5240757596,0.1370565788
103106629,1,0.5062228205,0.5062228205,0.1763445978
103207850,1,0.5073915127,0.5073915127,0.172089669
103215923,1,0.5200812379,0.5200812379,0.1583119687
103248502,1,0.5220016244,0.5220016244,0.1508421188
103254435,1,0.5261330995,0.5261330995,0.1319246627
103264114,1,0.5258584431,0.5258584431,0.1492083342
103524011,1,0.5258584431,0.5258584431,0.1492083342
103581293,1,0.5108614718,0.5108614718,0.1538318656
103746491,1,0.5287236201,0.5287236201,0.5018867925
103867303,1,0.5238685491,0.5238685491,0.1474456988
103884863,1,0.5291143927,0.5291143927,0.5021097046
103955997,1,0.5309937204,0.5309937204,0.5031847134
103979872,1,0.513568361,0.513568361,0.1461295747
104048926,1,0.51861028,0.51861028,0.1555724988
104109501,1,0.4920629094,0.4920629094,0.1812015753
104218632,1,0.5261330995,0.5261330995,0.1319246627
104233072,1,0.5172091209,0.5172091209,0.1594848094
104247109,1,0.523109861,0.523109861,0.1434437086
104259664,1,0.5044910494,0.5044910494,0.1560726321
104275768,1,0.4861308158,0.4861308158,0.1820874289
104292260,1,0.526025145,0.526025145,0.1448844341
104423992,1,0.5266969304,0.5266969304,0.1238280357
104552862,1,0.5214974214,0.5214974214,0.1225582367
104564829,1,0.5356745781,0.5356745781,0.5058823529
104620505,1,0.5228593107,0.5228593107,0.1551917989
104652884,1,0.4991343035,0.4991343035,0.1825028518
104662223,1,0.5356745781,0.5356745781,0.5058823529
104826037,1,0.5290231226,0.5290231226,0.5020576132
104831522,1,0.5309937204,0.5309937204,0.5031847134
104890099,1,0.4787008775,0.4787008775,0.1641751015
104927538,1,0.5290231226,0.5290231226,0.5020576132
104930486,1,0.51861028,0.51861028,0.1555724988
104934472,1,0.5172091209,0.5172091209,0.1594848094
104944845,1,0.5172091209,0.5172091209,0.1594848094
104976557,1,0.5356745781,0.5356745781,0.5058823529
104985781,1,0.4777606374,0.4777606374,0.1878753103
105192744,1,0.5007791928,0.5007791928,0.1506000899
105207569,1,0.5220016244,0.5220016244,0.1508421188
105230451,1,0.4836420282,0.4836420282,0.1580063746
105242809,1,0.4954399808,0.4954399808,0.1630344157
105265593,1,0.51861028,0.51861028,0.1555724988
105301721,1,0.4861308158,0.4861308158,0.1820874289
105431194,1,0.5220016244,0.5220016244,0.1508421188
105550104,1,0.5287236201,0.5287236201,0.5018867925
105560657,1,0.5220016244,0.5220016244,0.1508421188
105594369,1,0.526025145,0.526025145,0.1448844341
105651468,1,0.4908191373,0.4908191373,0.1780844443
105654227,1,0.5258584431,0.5258584431,0.1492083342
105793331,1,0.5258584431,0.5258584431,0.1492083342
105811833,1,0.5240757596,0.5240757596,0.1370565788
105861686,1,0.5207298209,0.5207298209,0.1438982011
105914164,1,0.5046257541,0.5046257541,0.160733857
105968535,1,0.5073915127,0.5073915127,0.172089669
106150201,1,0.5193653208,0.5193653208,0.1465097403
106153885,1,0.5258569726,0.5258569726,0.1406718357
106281932,1,0.5252894819,0.5252894819,0.1271012007
106458221,1,0.5285575717,0.5285575717,0.5017921147
106505197,1,0.5274377513,0.5274377513,0.5011547344
106570360,1,0.5073915127,0.5073915127,0.172089669
106582405,1,0.4968701464,0.4968701464,0.1554385268
106627310,1,0.5238685491,0.5238685491,0.1474456988
106632088,1,0.5249552105,0.5249552105,0.1426183675
106697834,1,0.5228593107,0.5228593107,0.1551917989
106732344,1,0.5046257541,0.5046257541,0.160733857
106817676,1,0.4908191373,0.4908191373,0.1780844443
106905418,1,0.5344169213,0.5344169213,0.5051546392
106924215,1,0.511537912,0.511537912,0.1698885028
106966746,1,0.5274377513,0.5274377513,0.5011547344
106982587,1,0.511537912,0.511537912,0.1698885028
107002789,1,0.5258584431,0.5258584431,0.1492083342
107026807,1,0.5081833792,0.5081833792,0.1858908342
107069234,1,0.5266969304,0.5266969304,0.1238280357
107122961,1,0.5073915127,0.5073915127,0.172089669
107134135,1,0.5228593107,0.5228593107,0.1551917989
107234633,1,0.513568361,0.513568361,0.1461295747
107336113,1,0.5258569726,0.5258569726,0.1406718357
107417694,1,0.5220016244,0.5220016244,0.1508421188
107444533,1,0.5238685491,0.5238685491,0.1474456988
107464680,1,0.4861308158,0.4861308158,0.1820874289
107472486,2,0.8636143333,0.8636143333,0.1934406859
107498881,1,0.5258584431,0.5258584431,0.1492083342
107586745,1,0.5274377513,0.5274377513,0.5011547344
107615327,1,0.5240757596,0.5240757596,0.1370565788
107616383,1,0.5238685491,0.5238685491,0.1474456988
107637087,1,0.5216159708,0.5216159708,0.1567957056
107685565,1,0.5274377513,0.5274377513,0.5011547344
107765172,1,0.5235804116,0.5235804116,0.1572826597
107792558,1,0.4787008775,0.4787008775,0.1641751015
107815661,1,0.5287410823,0.5287410823,0.1135751279
107884949,1,0.5082413245,0.5082413245,0.1555621851
107956146,1,0.5326436316,0.5326436316,0.5041322314
107960690,2,0.8720061043,0.8720061043,0.180384369
108072801,1,0.4861308158,0.4861308158,0.1820874289
108105946,1,0.5195827263,0.5195827263,0.1499201363
108108824,1,0.5172091209,0.5172091209,0.1594848094
108113524,1,0.4908191373,0.4908191373,0.1780844443
108128591,1,0.5258569726,0.5258569726,0.1406718357
108139164,1,0.5081833792,0.5081833792,0.1858908342
108166678,1,0.4860489397,0.4860489397,0.1645627323
108173674,1,0.5238685491,0.5238685491,0.1474456988
108206995,1,0.5144102958,0.5144102958,0.1469685582
108257915,1,0.5296534116,0.5296534116,0.1186639246
108284336,1,0.5274377513,0.5274377513,0.5011547344
108375650,1,0.4991343035,0.4991343035,0.1825028518
108440128,1,0.5274377513,0.5274377513,0.5011547344
108484906,1,0.4861308158,0.4861308158,0.1820874289
108569755,1,0.5296534116,0.5296534116,0.1186639246
108595023,1,0.5228593107,0.5228593107,0.1551917989
108729729,1,0.5044910494,0.5044910494,0.1560726321
108766367,1,0.5240757596,0.5240757596,0.1370565788
108768860,1,0.4868308399,0.4868308399,0.1514229172
108936457,1,0.51861028,0.51861028,0.1555724988
109045837,1,0.5240757596,0.5240757596,0.1370565788
109065834,1,0.5287410823,0.5287410823,0.1135751279
109130515,1,0.4777606374,0.4777606374,0.1878753103
109262177,1,0.5261330995,0.5261330995,0.1319246627
109335556,1,0.4899176082,0.4899176082,0.1614045949
109368961,1,0.5215179336,0.5215179336,0.1631250869
109398617,1,0.5258569726,0.5258569726,0.1406718357
109440773,1,0.5249552105,0.5249552105,0.1426183675
109476169,1,0.5061432246,0.5061432246,0.1404192931
109556877,1,0.5258584431,0.5258584431,0.1492083342
109615310,1,0.5171773727,0.5171773727,0.1571176681
109635003,1,0.4962191574,0.4962191574,0.1858908342
109642742,1,0.5215179336,0.5215179336,0.1631250869
109693443,1,0.5029601318,0.5029601318,0.1554728566
109728248,1,0.5171773727,0.5171773727,0.1571176681
109729812,1,0.5218693478,0.5218693478,0.1227291747
109873224,1,0.5261330995,0.5261330995,0.1319246627
109895940,1,0.5200812379,0.5200812379,0.1583119687
109912907,1,0.5258569726,0.5258569726,0.1406718357
109930869,1,0.5189788109,0.5189788109,0.1528764089
110194725,1,0.51861028,0.51861028,0.1555724988
110199502,1,0.5166641925,0.5166641925,0.1476621987
110220860,1,0.5228593107,0.5228593107,0.1551917989
110350272,1,0.5170063858,0.5170063858,0.14007004
110449966,1,0.5238685491,0.5238685491,0.1474456988
110454860,1,0.5252894819,0.5252894819,0.1271012007
110476163,1,0.5073915127,0.5073915127,0.172089669
110523661,1,0.5249552105,0.5249552105,0.1426183675
110557285,2,0.8823559204,0.8823559204,0.1777651515
110634408,1,0.5073915127,0.5073915127,0.172089669
110681875,1,0.5073915127,0.5073915127,0.172089669
110725270,1,0.5207973285,0.5207973285,0.1562146328
110819313,1,0.5271354822,0.5271354822,0.08500887585
110909750,1,0.4962191574,0.4962191574,0.1858908342
111076143,1,0.5193653208,0.5193653208,0.1465097403
111140355,1,0.5228593107,0.5228593107,0.1551917989
111383010,1,0.4861308158,0.4861308158,0.1820874289
111658777,1,0.5218693478,0.5218693478,0.1227291747
111664523,1,0.5044910494,0.5044910494,0.1560726321
111666041,1,0.5267850273,0.5267850273,0.1363979849
111761279,1,0.4968701464,0.4968701464,0.1554385268
111993069,1,0.5235804116,0.5235804116,0.1572826597
111997894,1,0.5171773727,0.5171773727,0.1571176681
111999149,1,0.5274377513,0.5274377513,0.5011547344
112263169,1,0.4777606374,0.4777606374,0.1878753103
112318978,1,0.5267504246,0.5267504246,0.1276127114
112331224,1,0.508224502,0.508224502,0.1499584603
112337177,1,0.5287236201,0.5287236201,0.5018867925
112394355,1,0.5267057058,0.5267057058,0.1166155885
112489463,1,0.5228593107,0.5228593107,0.1551917989
112566105,1,0.5046257541,0.5046257541,0.160733857
112615700,1,0.508224502,0.508224502,0.1499584603
112652280,1,0.5258584431,0.5258584431,0.1492083342
112794951,1,0.5172091209,0.5172091209,0.1594848094
112807276,3,1.17578217,1.17578217,0.2090174886
112808088,1,0.4991343035,0.4991343035,0.1825028518
112849605,1,0.5235804116,0.5235804116,0.1572826597
112919665,1,0.5215179336,0.5215179336,0.1631250869
112970794,1,0.5172091209,0.5172091209,0.1594848094
113004001,1,0.5073915127,0.5073915127,0.172089669
113031616,1,0.5172091209,0.5172091209,0.1594848094
113108098,1,0.4908191373,0.4908191373,0.1780844443
113175251,2,0.8563892102,0.8563892102,0.1516022742
113285287,1,0.4954399808,0.4954399808,0.1630344157
113422725,1,0.526025145,0.526025145,0.1448844341
113474342,1,0.5344169213,0.5344169213,0.5051546392
113514329,1,0.5081833792,0.5081833792,0.1858908342
113571760,1,0.5144102958,0.5144102958,0.1469685582
113587963,1,0.51861028,0.51861028,0.1555724988
113700310,1,0.51861028,0.51861028,0.1555724988
113724216,1,0.5144102958,0.5144102958,0.1469685582
113724715,3,1.225395586,1.225395586,0.1638274105
113771651,1,0.5238685491,0.5238685491,0.1474456988
113789487,1,0.5261330995,0.5261330995,0.1319246627
114039459,1,0.4929332259,0.4929332259,0.148914791
114049072,1,0.5007791928,0.5007791928,0.1506000899
114060003,1,0.4920629094,0.4920629094,0.1812015753
114096635,1,0.5172913539,0.5172913539,0.339673913
114107626,1,0.5172091209,0.5172091209,0.1594848094
114142301,1,0.5081833792,0.5081833792,0.1858908342
114242623,1,0.5240757596,0.5240757596,0.1370565788
114274103,1,0.5228593107,0.5228593107,0.1551917989
114305219,1,0.5309937204,0.5309937204,0.5031847134
114309897,1,0.4861308158,0.4861308158,0.1820874289
114377219,1,0.5238685491,0.5238685491,0.1474456988
114452284,1,0.5170105531,0.5170105531,0.3351206434
114481850,1,0.5293445036,0.5293445036,0.1132991051
114539134,1,0.5144102958,0.5144102958,0.1469685582
114594650,1,0.5231491148,0.5231491148,0.1425923675
114617660,1,0.5171773727,0.5171773727,0.1571176681
114650320,1,0.5031010867,0.5031010867,0.145884279
114744833,1,0.5174490506,0.5174490506,0.1443141516
114801357,1,0.5258584431,0.5258584431,0.1492083342
114861413,1,0.4978382703,0.4978382703,0.1514294319
114865303,1,0.5062228205,0.5062228205,0.1763445978
114943085,1,0.513568361,0.513568361,0.1461295747
115064831,1,0.5200812379,0.5200812379,0.1583119687
115195884,1,0.474726498,0.474726498,0.1603019538
115263327,1,0.5262848565,0.5262848565,0.1019892208
115268025,1,0.5193653208,0.5193653208,0.1465097403
115324540,1,0.5170063858,0.5170063858,0.14007004
115359136,1,0.523109861,0.523109861,0.1434437086
115423390,1,0.5261330995,0.5261330995,0.1319246627
115460038,1,0.5195827263,0.5195827263,0.1499201363
115505588,1,0.4954399808,0.4954399808,0.1630344157
115560272,1,0.5200812379,0.5200812379,0.1583119687
115673472,1,0.5274377513,0.5274377513,0.5011547344
115681686,1,0.4929332259,0.4929332259,0.148914791
115729308,1,0.5356745781,0.5356745781,0.5058823529
115748185,1,0.5189788109,0.5189788109,0.1528764089
115784155,1,0.5231491148,0.5231491148,0.1425923675
116002627,1,0.5126632098,0.5126632098,0.1450635729
116021585,1,0.5082413245,0.5082413245,0.1555621851
116048117,1,0.5007791928,0.5007791928,0.1506000899
116052761,1,0.5315374596,0.5315374596,0.5034965035
116086116,1,0.4920629094,0.4920629094,0.1812015753
116260353,1,0.5309937204,0.5309937204,0.5031847134
116266020,1,0.5172913539,0.5172913539,0.339673913
116384038,1,0.4929332259,0.4929332259,0.148914791
116428231,1,0.5344169213,0.5344169213,0.5051546392
116444286,1,0.5267850273,0.5267850273,0.1363979849
116445249,1,0.5258569726,0.5258569726,0.1406718357
116539435,1,0.5214974214,0.5214974214,0.1225582367
116642061,1,0.4787008775,0.4787008775,0.1641751015
116768508,1,0.5261330995,0.5261330995,0.1319246627
116917227,1,0.4962013989,0.4962013989,0.1837557754
116918162,1,0.5266969304,0.5266969304,0.1238280357
116997346,1,0.5274377513,0.5274377513,0.5011547344
117119419,1,0.5261330995,0.5261330995,0.1319246627
117200881,1,0.523109861,0.523109861,0.1434437086
117216152,1,0.5031010867,0.5031010867,0.145884279
117302874,1,0.5006511329,0.5006511329,0.1398196516
117345635,1,0.5062228205,0.5062228205,0.1763445978
117376183,1,0.5189788109,0.5189788109,0.1528764089
117453015,2,0.8188018176,0.8188018176,0.1883024823
117465176,1,0.471379631,0.471379631,0.1843814663
117473710,1,0.5189788109,0.5189788109,0.1528764089
117487666,1,0.4860489397,0.4860489397,0.1645627323
117558163,1,0.5214974214,0.5214974214,0.1225582367
117574373,1,0.5172091209,0.5172091209,0.1594848094
117586190,1,0.51861028,0.51861028,0.1555724988
117645353,1,0.5238685491,0.5238685491,0.1474456988
117715097,1,0.5350047439,0.5350047439,0.5054945055
117796735,2,0.8399534345,0.8399534345,0.1882722653
117848936,1,0.526025145,0.526025145,0.1448844341
117901400,1,0.5046257541,0.5046257541,0.160733857
117931463,1,0.5200812379,0.5200812379,0.1583119687
117962892,1,0.471379631,0.471379631,0.1843814663
117970043,1,0.4991343035,0.4991343035,0.1825028518
117983479,1,0.5007791928,0.5007791928,0.1506000899
117998721,1,0.4920629094,0.4920629094,0.1812015753
118003642,1,0.474726498,0.474726498,0.1603019538
118016704,1,0.5200812379,0.5200812379,0.1583119687
118047668,1,0.5315374596,0.5315374596,0.5034965035
118055895,1,0.5193653208,0.5193653208,0.1465097403
118057572,1,0.5252894819,0.5252894819,0.1271012007
118096338,1,0.5189788109,0.5189788109,0.1528764089
118166301,1,0.4860489397,0.4860489397,0.1645627323
118182563,1,0.5157832797,0.5157832797,0.1650140647
118182690,1,0.5082413245,0.5082413245,0.1555621851
118220744,1,0.513568361,0.513568361,0.1461295747
118263866,1,0.5240757596,0.5240757596,0.1370565788
118272507,1,0.5046257541,0.5046257541,0.160733857
118318554,1,0.5235804116,0.5235804116,0.1572826597
118462326,1,0.5327643187,0.5327643187,0.5042016807
118520188,1,0.5268314521,0.5268314521,0.1311528859
118539868,1,0.5082413245,0.5082413245,0.1555621851
118576470,1,0.4962013989,0.4962013989,0.1837557754
118591918,1,0.5327643187,0.5327643187,0.5042016807
118686222,1,0.5326436316,0.5326436316,0.5041322314
118748318,1,0.5267850273,0.5267850273,0.1363979849
118799387,1,0.5195827263,0.5195827263,0.1499201363
118857505,2,0.8802325623,0.8802325623,0.1592106751
118865978,1,0.4777606374,0.4777606374,0.1878753103
118959394,1,0.5258584431,0.5258584431,0.1492083342
119083988,1,0.5018260199,0.5018260199,0.1589159537
119163549,1,0.5205445002,0.5205445002,0.1492462951
119168685,1,0.5006511329,0.5006511329,0.1398196516
119201526,1,0.5270017416,0.5270017416,0.1428325048
119222395,1,0.5238685491,0.5238685491,0.1474456988
119243905,1,0.5240757596,0.5240757596,0.1370565788
119250381,1,0.5007791928,0.5007791928,0.1506000899
119323722,1,0.5350047439,0.5350047439,0.5054945055
119360780,1,0.5081833792,0.5081833792,0.1858908342
119512316,1,0.5363344883,0.5363344883,0.1190250748
119561323,1,0.5172091209,0.5172091209,0.1594848094
119576067,1,0.5136826494,0.5136826494,0.1482312066
119598928,1,0.5266969304,0.5266969304,0.1238280357
119605179,1,0.5081833792,0.5081833792,0.1858908342
119700727,1,0.5274377513,0.5274377513,0.5011547344
119839921,1,0.5218693478,0.5218693478,0.1227291747
119866117,1,0.5258569726,0.5258569726,0.1406718357
119875943,1,0.5136826494,0.5136826494,0.1482312066
119991364,1,0.4842930249,0.4842930249,0.1522811344
120102225,1,0.5157832797,0.5157832797,0.1650140647
120103615,1,0.5081833792,0.5081833792,0.1858908342
120215174,1,0.5193653208,0.5193653208,0.1465097403
120254893,1,0.5062228205,0.5062228205,0.1763445978
120520800,1,0.5258569726,0.5258569726,0.1406718357
120543702,1,0.5172091209,0.5172091209,0.1594848094
120674657,1,0.5136826494,0.5136826494,0.1482312066
120683726,1,0.5235804116,0.5235804116,0.1572826597
120713185,1,0.5157832797,0.5157832797,0.1650140647
120806791,1,0.5031010867,0.5031010867,0.145884279
120825934,1,0.5144102958,0.5144102958,0.1469685582
120834236,1,0.4826710037,0.4826710037,0.1729012133
120845138,1,0.5170105531,0.5170105531,0.3351206434
120878484,1,0.5200812379,0.5200812379,0.1583119687
121150372,1,0.523109861,0.523109861,0.1434437086
121190504,1,0.5031010867,0.5031010867,0.145884279
121211230,1,0.5200812379,0.5200812379,0.1583119687
121341096,1,0.5007791928,0.5007791928,0.1506000899
121624263,1,0.4777606374,0.4777606374,0.1878753103
121639673,1,0.526025145,0.526025145,0.1448844341
121649481,1,0.4991343035,0.4991343035,0.1825028518
121656624,1,0.4861308158,0.4861308158,0.1820874289
121671163,1,0.5327643187,0.5327643187,0.5042016807
121689528,1,0.5216159708,0.5216159708,0.1567957056
121917884,1,0.5172091209,0.5172091209,0.1594848094
121944926,1,0.5315374596,0.5315374596,0.5034965035
122014550,2,0.8470419626,0.8470419626,0.1896928052
122038471,1,0.5283527126,0.5283527126,0.1126896971
